user,object_name,review_text,rating_value,date,likes,url_address,url_id
raxmatilla lutfullayev,TBC Bank,"Men TBC Bank xizmatlaridan mamnunman. Ilovasi orqali kredit olish jarayoni juda qulay va tushunarli tarzda amalga oshadi. Bankning mijozlarga bo‘lgan yondashuvi ham yaxshi – savollarga tez va aniq javob berishadi. Kredit stavkalari boshqa banklarga nisbatan raqobatbardosh, to‘lovlarni esa istalgan vaqtda qulay tarzda amalga oshirish mumkin.",5,2025-04-22 14:23:26,165,https://sharh.commeta.uz/en/review/b919af58-bb7f-4ac3-809d-df0c8fe7a344,/review/b919af58-bb7f-4ac3-809d-df0c8fe7a344
Лола Абидова,flowers uz,Хороший цветочный бутик . Получала от близких мне людей с Flowers.uz были свежые цветы и красивые . Что больше мне поонравилась у них есть доставка . Так держать молодцы!!!,5,2025-04-21 10:38:41,132,https://sharh.commeta.uz/en/review/0e938d4a-4de3-4987-a5f0-4ec74f9cb216,/review/0e938d4a-4de3-4987-a5f0-4ec74f9cb216
Maknuna Maxmadmurodova,Korzinka.uz,"O'zbekistondagi ajoyib ilovalardan. Qulay, uydan chiqmasdan, yo'lga pul sarflamasdan o'zingiz uchun kerakli mahsulotlarni tezlikda olasiz. Ayniqsa uyingizga mehmon kelganda juda yaxshi yordamchi.",5,2025-04-21 09:53:15,165,https://sharh.commeta.uz/en/review/36c5a896-3980-4111-ae74-2d13538c3e0d,/review/36c5a896-3980-4111-ae74-2d13538c3e0d
charos qayumova,Rayhon Milliy Taomlari,Rayhon million taomlar restorani har taraflama qulay.issiq kunlari borsak ham sovuqda borsak ham doim faol sharoitlari man uchun 100% shinam taomlaridan ko'proq kòza shòrva va antiqa taomlari bor har safar borganimizda har xil taomlardan tatib kòramiz judayam sifatli va mazali😋😋😍,5,2025-04-21 07:49:00,134,https://sharh.commeta.uz/en/review/31a287a7-7521-41df-bd97-782201167ccb,/review/31a287a7-7521-41df-bd97-782201167ccb
Feruza Rahimova,Click,Click ilovasi oson va qulay men klik ilovasidan foydalanaman pularim iwonchlik qoʻllarda uni buzib kira olmaysiz va sizni pullaringizni asrab avaylaydi qancha tarif bersam oz uyda otrib bemalol gazga svetga suvga pul tuwuriwingiz mumkin bu ilovani chiqaganingiz uchun kattakon rhmat,5,2025-04-20 23:40:46,128,https://sharh.commeta.uz/en/review/f1281118-fbb2-4d66-be1f-b218cd0aba24,/review/f1281118-fbb2-4d66-be1f-b218cd0aba24
яна ханна,Uzbekistan Airways,Жуда зур авиакомпания. Факат ш компанияда учаман. Сотрудниклар хушмуомула. Обед хр доим бор. Бошка мамлакатдагилардан хам мактовлар бугун.,5,2025-04-19 18:56:43,105,https://sharh.commeta.uz/en/review/b9b09561-544b-4467-8533-9b5980741b25,/review/b9b09561-544b-4467-8533-9b5980741b25
Muhayyo Davletova,Xalq Banki,Eng yaxshi banklardan biri chunki qulay va aloqasiyam yaxshi,5,2025-04-19 17:37:42,165,https://sharh.commeta.uz/en/review/c26d4eb7-6e97-487a-b102-ad518ab89feb,/review/c26d4eb7-6e97-487a-b102-ad518ab89feb
Muhayyo Davletova,Hilol nashr,Kitoblari judayam tushunarli qilib bitilgan yangi oʻrganuvchilar uchun qulay,5,2025-04-19 17:36:29,17,https://sharh.commeta.uz/en/review/84e3aa9b-b8ef-4127-888e-bd29fd7ebdb5,/review/84e3aa9b-b8ef-4127-888e-bd29fd7ebdb5
Umar Abdurahimjonov,Sharh,"Bu ilova orqali kop narsalarga ega boldim masalan qayerda yaxshi taom borligini bilish uchun,va yana kop narsalar bor shularni bilish uchun foydalanaman❣️",5,2025-04-19 17:28:41,153,https://sharh.commeta.uz/en/review/a4f06452-dbb6-4816-a8dc-eaade47a8854,/review/a4f06452-dbb6-4816-a8dc-eaade47a8854
Umar Abdurahimjonov,Bellissimo Pizza,Men har doim pitsa yesak belissimo pizzadan yimiz 100%halol,5,2025-04-19 17:25:51,58,https://sharh.commeta.uz/en/review/ce7dea9d-8071-469a-824c-a85493eb0d3f,/review/ce7dea9d-8071-469a-824c-a85493eb0d3f
Umar Abdurahimjonov,Anor bank,Anor bank eng yaxshi banklardan biri men click orqali anorbankdan mastercard kartasiga buyurtma berganman 1kunda yetkazib berishdi rahmat,5,2025-04-19 17:20:33,18,https://sharh.commeta.uz/en/review/5ff25cd5-0308-4c76-a677-d040bd40d2e3,/review/5ff25cd5-0308-4c76-a677-d040bd40d2e3
Umar Abdurahimjonov,TBC Bank,Eng yaxshi banklardan biri hamma qulayliklar bor online karta ochtirsa ham boladi,5,2025-04-19 17:18:47,27,https://sharh.commeta.uz/en/review/ab6b0983-7076-47c1-a8f7-10aa82e5bf73,/review/ab6b0983-7076-47c1-a8f7-10aa82e5bf73
Maloxat Gʻofurova,Ona va bola diagnostika markazi,Ona va bola diagnostika markazi haqidagi taʼsurotlarim juda zoʻr menga juda yoqdi faqat joy topish ozroq muammo ekan,5,2025-04-19 17:14:43,123,https://sharh.commeta.uz/en/review/e4e9b95a-7c33-4845-b03f-b1a839234b1c,/review/e4e9b95a-7c33-4845-b03f-b1a839234b1c
Anonymous user,Shox International Hospital,Мени кизим учшохли нерви бн даволаниб чикти. Бошка жойларда килган муолажалари тасир килмаганди. Яхши хозир кайталамадик,5,2025-04-19 17:10:33,138,https://sharh.commeta.uz/en/review/5b58ad2a-c0f5-4521-85f8-93432574dee2,/review/5b58ad2a-c0f5-4521-85f8-93432574dee2
Maloxat Gʻofurova,Chinor Medical Center,Chinor Medical Center klinikasi yaxshi klinika barchaga yaxshi qarashar ekan bemorlarga juda yaxshi uomalada boʻlishadi menga juda yoqdi barchaga borib koʻrikdan oʻtishni maslaxati beraman,5,2025-04-19 17:09:56,12,https://sharh.commeta.uz/en/review/85be8034-dd0c-4613-b190-9ace14a4d0d8,/review/85be8034-dd0c-4613-b190-9ace14a4d0d8
nodira oppokova,Uzum Market,Uzum market tez va ishonchli olgan narsalarim hammasi sifatli ishchilari mulozamatli,5,2025-04-19 17:08:01,130,https://sharh.commeta.uz/en/review/0246229f-47dc-404c-b927-ff130244a097,/review/0246229f-47dc-404c-b927-ff130244a097
Fazilat Axmedova Nasim qizi,TBC Bank,Zoʻr ilova yaxshi ishlaydi eng muximi tez va aldov yoʻq,5,2025-04-19 17:02:49,123,https://sharh.commeta.uz/en/review/5ee52690-dce5-4687-a758-53e383ceab03,/review/5ee52690-dce5-4687-a758-53e383ceab03
Javohir Erkinov,MDS,Bu klinika juda katta taassurot qoldirdi. Chunki shifokorlar tomonidan juda koʻp maslahatlar va tavsiyalar oldim.,5,2025-04-19 16:59:46,99,https://sharh.commeta.uz/en/review/da88e5e6-b31f-4c17-9f7b-4ca1bcdeb8c6,/review/da88e5e6-b31f-4c17-9f7b-4ca1bcdeb8c6
nodira oppokova,Uzum Bank,Uzum bank eng zo‘ri va o‘takazmalar tez ishlaydi nomer 1,5,2025-04-19 16:58:19,17,https://sharh.commeta.uz/en/review/9ebd455f-025b-4086-aa28-091b574c33a4,/review/9ebd455f-025b-4086-aa28-091b574c33a4
Javohir Erkinov,Hayat medical center,Bu yerda juda yaxshi tajribaga ega boʻlgan shifokorlar bor. Va bu Yerning havosi va tabiati ham juda chiroyli.,4,2025-04-19 16:57:47,7,https://sharh.commeta.uz/en/review/bc098a98-b652-45b8-99a1-1b1ba136e26d,/review/bc098a98-b652-45b8-99a1-1b1ba136e26d
Ulug Ismoilov,Mohirdev,Rostdan juda zor manam oqiganman,5,2025-04-19 16:49:47,100,https://sharh.commeta.uz/en/review/c470c2e3-f9fc-4360-9e6c-e4de1cf48777,/review/c470c2e3-f9fc-4360-9e6c-e4de1cf48777
balnur almasova,Korzinka.uz,Karzinkada yoğlar orzon xamyonbop,4,2025-04-19 16:33:47,96,https://sharh.commeta.uz/en/review/1c3c893e-68bb-4a14-9659-04272232925e,/review/1c3c893e-68bb-4a14-9659-04272232925e
Zuhra Xasanova,Besh qozon,Besh qozon juda mazali narhlariyam hamonbob,5,2025-04-19 16:33:05,116,https://sharh.commeta.uz/en/review/1f240913-596a-4493-8308-49485a9d66a6,/review/1f240913-596a-4493-8308-49485a9d66a6
balnur almasova,Samarqand Darvoza,Zor savdo kompleksi xama narsalari topolisiz,5,2025-04-19 16:33:00,13,https://sharh.commeta.uz/en/review/d100efe2-4e35-4184-ad04-60f23d10d3bb,/review/d100efe2-4e35-4184-ad04-60f23d10d3bb
balnur almasova,Uzum Market,Uzum market zor narsalarni ham votida opkelib beradi,5,2025-04-19 16:31:50,31,https://sharh.commeta.uz/en/review/85d66fd9-deb6-4459-a567-afc4155364a6,/review/85d66fd9-deb6-4459-a567-afc4155364a6
balnur almasova,Havas,Havas zor doʻkon hama narsalar xamyon bop kelilar narxlaridan zor,5,2025-04-19 16:30:28,17,https://sharh.commeta.uz/en/review/5204207d-65a8-4a8b-a23e-f0279e8cea38,/review/5204207d-65a8-4a8b-a23e-f0279e8cea38
Zuhra Xasanova,Kamolon Osh,Oshga gap yoʻq isigzga omadyorblsin,5,2025-04-19 16:27:43,36,https://sharh.commeta.uz/en/review/57dbd670-5dad-46b5-ae34-345dca38940d,/review/57dbd670-5dad-46b5-ae34-345dca38940d
Anonymous user,Oqtepa lavash,Tandir lavashi yesanig mazza qilasanda manga rosayam yoqadi,5,2025-04-19 16:25:35,154,https://sharh.commeta.uz/en/review/fe9add1a-3c3e-47f1-a75e-8b378b2100ae,/review/fe9add1a-3c3e-47f1-a75e-8b378b2100ae
balnur almasova,Kamolon Osh,Osh iymiza kelilar oshga gap yoq oshpazlarni qoʻli dard koʻrmasin rahmatey,5,2025-04-19 16:21:37,26,https://sharh.commeta.uz/en/review/96dbcf76-bb2b-40a3-936b-7c4e5b0b6eda,/review/96dbcf76-bb2b-40a3-936b-7c4e5b0b6eda
Kamola Ibragimova,Uzbekistan Airways,Comfort uchishda hodimlari muomilali doim shu Airwaysni tanlashingizni maslahat beraman,5,2025-04-19 16:12:52,105,https://sharh.commeta.uz/en/review/9ad3c6cc-2aef-4b7f-9917-3035b40f56a0,/review/9ad3c6cc-2aef-4b7f-9917-3035b40f56a0
Umidjon Muhiddinov,1 FIT,"Bu ilovadan foydalanib koʻrdim juda ajoyib ekan qolganlargayam foydalanishni maslahat beraman, bu ilovadan yoshlardan totib yoshi kottaro insonlarga ham turli xildagi sport turlari mavjud",5,2025-04-19 11:55:10,85,https://sharh.commeta.uz/en/review/ebf81095-310f-470f-b71b-eb29aa78b53d,/review/ebf81095-310f-470f-b71b-eb29aa78b53d
Nazira Jo'raxanova,Agrobank,"Men bu bankdan oldin foydalanganman. Ishim judayam oson bitgan, hodimlari hush muomala,haligachayam foydalanam. Karta ochish, tolov qilish judayam oson,mizojlar uchun hamma sharoitlar mavjud.",5,2025-04-19 10:53:25,77,https://sharh.commeta.uz/en/review/80c32222-bd2e-4ebe-9251-d0ca77208325,/review/80c32222-bd2e-4ebe-9251-d0ca77208325
Shaxlo Sharipova,Lerna Uzbekistan,"Очень хотела отучиться на дизайнера, но везде были очень высокие цены и неподходящий график. Подруга посоветовала Лерну. Взяла курс Ландшафтный дизайнер от скилбокса. Понравился. Отдельное спасибо за возможность рассрочки через банк.",5,2025-04-18 12:58:17,7,https://sharh.commeta.uz/en/review/ea3ba90d-c532-4f16-a1ad-04868e19914e,/review/ea3ba90d-c532-4f16-a1ad-04868e19914e
Линда Парпиева,Lerna Uzbekistan,"Классная платформа. У них есть курсы от Skillbox и GeekBrains. Я взяла курс от Skillbox, нейросети. Работаю смм, поэтому нужен был этот курс для умения писать правильные промпты и делать креативы. Думаю теперь взять ещё один курс по тпргетированной рекламе. Рекомендую",5,2025-04-18 12:50:59,6,https://sharh.commeta.uz/en/review/f9a409c2-291f-47dd-a90e-97ec8d88e4c3,/review/f9a409c2-291f-47dd-a90e-97ec8d88e4c3
Aziz Gadaybulaev,Skillbox,"Привет! Хочу рассказать про свой опыт. Прошел курс от Скиллбокса «финансовый аналитик» Сразу скажу, что курс был сложный. Если вы думаете, что быстренько отсмотрите видео и станете спецом - это не так))) Во-первых, есть тестирование и домашки, во-вторых, сама аналитика - как оказалось целая наука. Н",5,2025-04-18 12:44:24,32,https://sharh.commeta.uz/en/review/fe7a0e69-cf21-427d-83e0-bf62808a95c3,/review/fe7a0e69-cf21-427d-83e0-bf62808a95c3
mexriniso niyazova,Uzum Market,Uzum judayam yaxwi ulova narsalar tez yetib keladi pul boʻlmaganda kridetga oliw mumki,5,2025-04-17 19:38:20,121,https://sharh.commeta.uz/en/review/7f57ce35-21fd-4bca-817a-d21e1971f6e7,/review/7f57ce35-21fd-4bca-817a-d21e1971f6e7
Oybek Bektemirov,MKBANK,Assalomu aleykum MKBANK ilovasi juda yomon ishlangan. Birinchidan identifikatsiyadan o'tish qiyin Ikkinchidan ishlatish noqulay,1,2025-04-17 19:02:39,92,https://sharh.commeta.uz/en/review/0839e68a-4f19-4c0a-bf89-062e95005739,/review/0839e68a-4f19-4c0a-bf89-062e95005739
Наталья Кобачук,Feed Up,"Частно заказываю,без нареканий,сервис реагирует быстро,всегда горячие блюда,много начинки",5,2025-04-17 13:24:12,106,https://sharh.commeta.uz/en/review/183384ff-94b0-4fa2-9b0e-47bfb8dbaafe,/review/183384ff-94b0-4fa2-9b0e-47bfb8dbaafe
Javoxir Azizov,TBC Bank,Yolgonchi bank ekan 55 kun ichida pul qaytarilsa foiz yoq deyishgandi 5 mln olib voxtida qaytardim lekin 24000 som qoshimcha tolov qildim,1,2025-04-17 13:14:52,104,https://sharh.commeta.uz/en/review/3fcd3d3c-7163-458b-8908-c312b7a86907,/review/3fcd3d3c-7163-458b-8908-c312b7a86907
Sevinch Atamuradova,Shiroq business school,Networkingni koʻpaytirish va loyihani muvaffaqiyatli amalga oshirishni õrganish uchun moʻljallangan eng zõr kurs,5,2025-04-17 09:20:53,76,https://sharh.commeta.uz/en/review/44a00590-34ad-41b3-b7d7-2fa2269fc27f,/review/44a00590-34ad-41b3-b7d7-2fa2269fc27f
Alidono Adizov,Kun uz,"Kun.uz juda yaxshi sayt va bu sayt oʻzining obyektivligi, tezkorligi va oʻquvchilarga qulay interfeysi bilan ajralib turadi",5,2025-04-15 20:50:18,90,https://sharh.commeta.uz/en/review/c240daca-9f70-4deb-a9ab-167e3ad57abc,/review/c240daca-9f70-4deb-a9ab-167e3ad57abc
Streamkiller,Kapitalbank,"Employees provide poor service and rude communication, poor dialogue etiquette",1,2025-04-12 02:02:28,3,https://sharh.commeta.uz/en/review/8a191072-8a1b-44fb-96ee-7840eca586d1,/review/8a191072-8a1b-44fb-96ee-7840eca586d1
Andrey .,Kapitalbank,"Куча бездельников сидит имитирует бурную деятельность. Человек 20 сидят, а работают 3-4. Чтобы снять доллары нужно пройти целый квест: берешь один талон а оказывается он не работает надо взять другой подождать очередь 25 минут вместо обещаных 10 на талоне чтобы услышать в кассе что надо было взять д",1,2025-04-11 18:45:07,6,https://sharh.commeta.uz/en/review/459c25ff-759c-49cf-8afe-37dfd802dd00,/review/459c25ff-759c-49cf-8afe-37dfd802dd00
Доктор Мурод,iTV.uz,"Нельзя нормально посмотреть Фильмы, смотришь и через какое время начинает зависать, думал в интернете, нет, скорость нормальная, в ютубе Фильмы фулл нд спокойно показывает
Думаю у них сервер слабоват или кодек на фильмы тяжелые, нужна алгоритмы менять",1,2025-04-11 18:33:32,3,https://sharh.commeta.uz/en/review/d7196831-3369-47b0-bbd0-764a3238eb92,/review/d7196831-3369-47b0-bbd0-764a3238eb92
Пользователь Google,iTV.uz,Много расход мегабайт 1 минута 300мб,2,2025-04-11 18:30:14,2,https://sharh.commeta.uz/en/review/a605ad54-0580-4c34-b4e4-1c56fd2d8524,/review/a605ad54-0580-4c34-b4e4-1c56fd2d8524
Пользователь Google,iTV.uz,не устанавливается приложение на планшет асус,1,2025-04-11 18:30:14,3,https://sharh.commeta.uz/en/review/dd69455c-a1d1-43bf-9d37-5fd973a89d01,/review/dd69455c-a1d1-43bf-9d37-5fd973a89d01
Пользователь Google,iTV.uz,разработчики вы молодцы отличное качество всему советую,5,2025-04-11 18:30:13,3,https://sharh.commeta.uz/en/review/c153c596-2686-4ac8-aef9-9e2570514a8b,/review/c153c596-2686-4ac8-aef9-9e2570514a8b
Пользователь Google,iTV.uz,"после обновления работает очень плохо,слишком часто зависает.",2,2025-04-11 18:30:13,3,https://sharh.commeta.uz/en/review/3312a52e-e454-462d-b093-0ada066813c4,/review/3312a52e-e454-462d-b093-0ada066813c4
Пользователь Google,iTV.uz,мобильное приложение гонит я абонент нетко тв каналы висит замок не открывает 😡,1,2025-04-11 18:30:13,4,https://sharh.commeta.uz/en/review/e6ff159c-0baf-4e6b-8144-256822b6b4aa,/review/e6ff159c-0baf-4e6b-8144-256822b6b4aa
Пользователь Google,iTV.uz,"Непонятно что сделали с поиском музыки, ничего непонятно. При вводе того или иного альбома, сам альбом не высвечивается, можно искать только по одной песне. То есть, всецело альбом найти невозможно, только по одной песне. По-крайней мере, у меня только так и высвечивается",2,2025-04-11 18:29:43,7,https://sharh.commeta.uz/en/review/6c079f83-1f5a-417b-a56f-3026fbb54ebd,/review/6c079f83-1f5a-417b-a56f-3026fbb54ebd
Jahongir Shox,iTV.uz,Bomidi 👎👎👎👎👎 Trafik sarlayabdi Mb omidi deb 1Gb yuqotibman Bir tiyinga qimmat,1,2025-04-11 18:29:19,4,https://sharh.commeta.uz/en/review/2787bb4e-82ca-4062-bf95-f12e393d4b99,/review/2787bb4e-82ca-4062-bf95-f12e393d4b99
Пользователь Google,iTV.uz,очень классное приложение. можно смотреть кино и телеканалы. Качество отливное. Всем советую,5,2025-04-11 18:29:11,3,https://sharh.commeta.uz/en/review/5dc4aa6d-df15-4331-99ae-207d7993966a,/review/5dc4aa6d-df15-4331-99ae-207d7993966a
A Google user,iTV.uz,Сервис не стабильный. Постоянно глючит,1,2025-04-11 18:25:52,2,https://sharh.commeta.uz/en/review/36eaa60c-1ac6-4526-84dd-f4b8aa552715,/review/36eaa60c-1ac6-4526-84dd-f4b8aa552715
A Google user,iTV.uz,Ohirgi obnovleniyadan keyin juda yomon ishlayapti.,1,2025-04-11 18:25:52,2,https://sharh.commeta.uz/en/review/e6103c81-abb4-4d2c-b898-a99d23f98c7e,/review/e6103c81-abb4-4d2c-b898-a99d23f98c7e
A Google user,iTV.uz,Очень плохо работать начинает. Видео воспроизводится с паузами,3,2025-04-11 18:25:51,3,https://sharh.commeta.uz/en/review/5bf7718f-90b9-4b81-8497-b5d6ceca91d2,/review/5bf7718f-90b9-4b81-8497-b5d6ceca91d2
